,period,currency_id,currency_name_th,currency_name_eng,buying_sight,buying_transfer,selling,mid_rate
1300,2021-05-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0819,31.1756,31.5097,31.3427
1301,2021-05-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0445,31.1367,31.4863,31.3115
1302,2021-05-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9408,31.0322,31.3748,31.2035
1303,2021-05-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.845,30.9369,31.2781,31.1075
1304,2021-05-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.851,30.9433,31.2738,31.1086
1305,2021-05-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9671,31.0562,31.3828,31.2195
1306,2021-05-06,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9211,31.0172,31.3631,31.1902
1307,2021-05-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9205,31.0177,31.3553,31.1865
1308,2021-06-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.7875,31.8847,32.2219,32.0533
1309,2021-06-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.7494,31.8446,32.1928,32.0187
1310,2021-06-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6127,31.7093,32.0562,31.8828
1311,2021-06-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5304,31.6254,31.9591,31.7923
1312,2021-06-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.6319,31.7288,32.0554,31.8921
1313,2021-06-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.5399,31.6351,31.9636,31.7994
1314,2021-06-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.4003,31.498,31.8354,31.6667
1315,2021-06-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.2978,31.3925,31.7286,31.5606
1316,2021-06-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.1293,31.2264,31.5625,31.3945
1317,2021-06-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.0622,31.1564,31.4984,31.3274
1318,2021-06-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9009,30.9934,31.3555,31.1745
1319,2021-06-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8477,30.9422,31.2974,31.1198
1320,2021-06-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8394,30.9335,31.2985,31.116
1321,2021-06-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8293,30.9256,31.2693,31.0975
1322,2021-06-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8867,30.9771,31.316,31.1466
1323,2021-06-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9156,30.9976,31.3233,31.1605
1324,2021-06-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9345,31.0287,31.3738,31.2013
1325,2021-06-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9318,31.0243,31.3666,31.1955
1326,2021-06-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.9538,31.0487,31.4141,31.2314
1327,2021-06-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.8901,30.9833,31.343,31.1632
1328,2021-06-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,30.911,31.0077,31.3563,31.182
1329,2021-07-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.6203,32.7135,33.09,32.9018
1330,2021-07-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.621,32.7118,33.0553,32.8836
1331,2021-07-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.6264,32.7195,33.0652,32.8924
1332,2021-07-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.6494,32.7399,33.1107,32.9253
1333,2021-07-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.5659,32.6584,33.0169,32.8377
1334,2021-07-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.5821,32.6737,33.0248,32.8493
1335,2021-07-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.562,32.6536,32.9954,32.8245
1336,2021-07-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.5913,32.6853,33.036,32.8607
1337,2021-07-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.4695,32.564,32.909,32.7365
1338,2021-07-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.3678,32.4628,32.8076,32.6352
1339,2021-07-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.3785,32.4729,32.8272,32.6501
1340,2021-07-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.3613,32.4575,32.8054,32.6315
1341,2021-07-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.3425,32.4381,32.7851,32.6116
1342,2021-07-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.3914,32.4865,32.8155,32.651
1343,2021-07-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.179,32.2742,32.5997,32.437
1344,2021-07-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.034,32.13,32.4779,32.304
1345,2021-07-06,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.8718,31.9645,32.2953,32.1299
1346,2021-07-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.9087,32.0019,32.3336,32.1678
1347,2021-07-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.9063,32.0028,32.3391,32.171
1348,2021-07-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,31.7542,31.8507,32.193,32.0219
1349,2021-08-31,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.1264,32.2191,32.5521,32.3856
1350,2021-08-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.2638,32.3604,32.6924,32.5264
1351,2021-08-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.4677,32.5641,32.907,32.7356
1352,2021-08-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.4993,32.5949,32.9441,32.7695
1353,2021-08-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.5975,32.6894,33.0458,32.8676
1354,2021-08-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.8801,32.9768,33.3247,33.1508
1355,2021-08-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0532,33.1473,33.496,33.3217
1356,2021-08-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0719,33.1627,33.5109,33.3368
1357,2021-08-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1245,33.2193,33.559,33.3892
1358,2021-08-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.9503,33.0443,33.3844,33.2144
1359,2021-08-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1509,33.2447,33.5892,33.417
1360,2021-08-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.102,33.1973,33.5527,33.375
1361,2021-08-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.9571,33.052,33.3927,33.2224
1362,2021-08-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.138,33.2321,33.5761,33.4041
1363,2021-08-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1888,33.2813,33.6532,33.4673
1364,2021-08-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1554,33.2488,33.6135,33.4312
1365,2021-08-06,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0659,33.1574,33.4957,33.3266
1366,2021-08-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.8781,32.9705,33.3039,33.1372
1367,2021-08-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.8059,32.897,33.2601,33.0786
1368,2021-08-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.7058,32.8012,33.1506,32.9759
1369,2021-08-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.6667,32.7601,33.1192,32.9397
1370,2021-09-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.6589,33.7538,34.0908,33.9223
1371,2021-09-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.6005,33.6906,34.0433,33.867
1372,2021-09-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.3991,33.4926,33.8344,33.6635
1373,2021-09-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1344,33.2253,33.5669,33.3961
1374,2021-09-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.2371,33.3323,33.6865,33.5094
1375,2021-09-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1476,33.2439,33.5971,33.4205
1376,2021-09-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1377,33.2349,33.5863,33.4106
1377,2021-09-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0834,33.1747,33.5396,33.3572
1378,2021-09-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.9128,33.0062,33.3457,33.176
1379,2021-09-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.639,32.7336,33.0836,32.9086
1380,2021-09-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.6726,32.7647,33.1047,32.9347
1381,2021-09-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.6423,32.7375,33.0858,32.9117
1382,2021-09-13,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.5133,32.6042,32.9551,32.7797
1383,2021-09-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.4394,32.5347,32.8858,32.7103
1384,2021-09-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.4804,32.5764,32.9189,32.7477
1385,2021-09-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.4939,32.5904,32.941,32.7657
1386,2021-09-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.2306,32.3252,32.6584,32.4918
1387,2021-09-06,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.1871,32.2793,32.6298,32.4546
1388,2021-09-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.2384,32.3355,32.6737,32.5046
1389,2021-09-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.1349,32.2283,32.5577,32.393
1390,2021-09-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.0395,32.1349,32.4677,32.3013
1391,2021-10-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.9153,33.0077,33.3532,33.1805
1392,2021-10-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.047,33.1349,33.4808,33.3079
1393,2021-10-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.9729,33.0649,33.3952,33.2301
1394,2021-10-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.8188,32.9166,33.2501,33.0834
1395,2021-10-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.9367,33.033,33.3847,33.2089
1396,2021-10-21,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1078,33.2018,33.5518,33.3768
1397,2021-10-20,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1563,33.2513,33.5927,33.422
1398,2021-10-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0834,33.1791,33.5216,33.3504
1399,2021-10-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1676,33.2619,33.6167,33.4393
1400,2021-10-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.9718,33.0652,33.3946,33.2299
1401,2021-10-14,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.9693,33.0607,33.394,33.2274
1402,2021-10-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.2485,33.3414,33.6679,33.5047
1403,2021-10-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.5432,33.6358,33.9733,33.8046
1404,2021-10-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.5991,33.6969,34.0472,33.8721
1405,2021-10-07,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.5487,33.6398,33.9831,33.8115
1406,2021-10-06,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.6004,33.6964,34.0374,33.8669
1407,2021-10-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.5507,33.6448,34.0005,33.8227
1408,2021-10-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.4244,33.5178,33.87,33.6939
1409,2021-10-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.4788,33.5723,33.8983,33.7353
1410,2021-11-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.4278,33.5226,33.8569,33.6898
1411,2021-11-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.445,33.5397,33.8892,33.7145
1412,2021-11-26,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.2636,33.3598,33.7017,33.5308
1413,2021-11-25,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0544,33.1475,33.4829,33.3152
1414,2021-11-24,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.9913,33.0815,33.4162,33.2489
1415,2021-11-23,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.8006,32.894,33.223,33.0585
1416,2021-11-22,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.5797,32.6691,33.017,32.8431
1417,2021-11-19,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.3493,32.4434,32.7918,32.6176
1418,2021-11-18,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.3562,32.4485,32.805,32.6268
1419,2021-11-17,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.51,32.6034,32.936,32.7697
1420,2021-11-16,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.4707,32.5651,32.9009,32.733
1421,2021-11-15,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.4377,32.5318,32.8847,32.7083
1422,2021-11-12,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.5482,32.642,32.9764,32.8092
1423,2021-11-11,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.6211,32.7084,33.0443,32.8764
1424,2021-11-10,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.5316,32.6217,32.9499,32.7858
1425,2021-11-09,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.5449,32.6335,32.9728,32.8032
1426,2021-11-08,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,32.849,32.9431,33.286,33.1146
1427,2021-11-05,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.078,33.1731,33.5082,33.3407
1428,2021-11-04,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0867,33.1802,33.5269,33.3536
1429,2021-11-03,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0648,33.1603,33.5091,33.3347
1430,2021-11-02,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0319,33.1269,33.4685,33.2977
1431,2021-11-01,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.0988,33.2037,33.5527,33.3782
1432,2021-12-30,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.1533,33.2469,33.5929,33.4199
1433,2021-12-29,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.2906,33.3864,33.7441,33.5653
1434,2021-12-28,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.2695,33.3619,33.7119,33.5369
1435,2021-12-27,USD,สหรัฐอเมริกา : ดอลลาร์ (USD),USA : DOLLAR (USD) ,33.2103,33.3041,33.6524,33.4783
